image,layer,mean,sd,roughness_Ra,roughness_Ra1
Resized_6_0005.tif,ilm - isos,6.35215,1.39419,0.63959,0.10069
Resized_6_0006.tif,ilm - isos,6.92224,3.51469,1.58365,0.22878
Resized_6_0008.tif,ilm - isos,9.40399,16.11244,5.96653,0.63447
Resized_6_0009.tif,ilm - isos,58.72975,71.67636,63.77462,1.08590
Resized_6_0010.tif,ilm - isos,6.37301,1.16613,0.65654,0.10302
Resized_6_0012.tif,ilm - isos,6.30752,1.20084,0.56164,0.08904
Resized_6_0013.tif,ilm - isos,6.38374,1.40594,0.69097,0.10824
Resized_6_0014.tif,ilm - isos,12.57730,22.97552,10.79268,0.85811
Resized_6_0015.tif,ilm - isos,9.22730,11.63582,5.53593,0.59995
Resized_6_0016.tif,ilm - isos,6.55951,2.02428,0.97571,0.14875
Resized_6_0017.tif,ilm - isos,13.61979,26.26828,12.91833,0.94850
Resized_6_0018.tif,ilm - isos,150.76074,138.71244,114.10604,0.75687
Resized_6_0022.tif,ilm - isos,6.51810,2.14714,0.92638,0.14212
Resized_6_0023.tif,ilm - isos,6.25092,1.06020,0.46436,0.07429
Resized_6_0024.tif,ilm - isos,7.08037,5.12180,1.88989,0.26692
Resized_6_0025.tif,ilm - isos,6.31043,1.30792,0.56934,0.09022
Resized_6_0027.tif,ilm - isos,6.28405,1.17171,0.52148,0.08299
Resized_6_0028.tif,ilm - isos,6.27347,1.22580,0.50759,0.08091
Resized_6_0029.tif,ilm - isos,6.30123,1.23260,0.55468,0.08803
Resized_6_0030.tif,ilm - isos,6.23374,0.93276,0.43178,0.06926
Resized_6_0034.tif,ilm - isos,6.36350,1.44525,0.66020,0.10375
Resized_6_0035.tif,ilm - isos,6.19264,0.79865,0.35703,0.05765
Resized_6_0036.tif,ilm - isos,6.29034,1.08790,0.52786,0.08392
Resized_6_0037.tif,ilm - isos,6.45644,1.40254,0.79765,0.12354
Resized_6_0038.tif,ilm - isos,6.13374,0.62609,0.25296,0.04124
Resized_6_0039.tif,ilm - isos,6.44356,1.55313,0.79419,0.12325
Resized_6_0041.tif,ilm - isos,6.13497,0.71399,0.25706,0.04190
Resized_6_0045.tif,ilm - isos,6.21196,1.00886,0.39675,0.06387
Resized_6_0046.tif,ilm - isos,6.28037,1.15573,0.51989,0.08278
Resized_6_0047.tif,ilm - isos,58.80736,75.27720,68.61592,1.16679
Resized_6_0048.tif,ilm - isos,43.47991,63.57022,53.78733,1.23706
Resized_6_0051.tif,ilm - isos,40.79939,51.80497,45.61930,1.11814
Resized_6_0052.tif,ilm - isos,12.44586,19.72930,10.96774,0.88124
Resized_6_0053.tif,ilm - isos,8.94095,9.05546,5.05130,0.56496
Resized_6_0054.tif,ilm - isos,6.24663,1.04401,0.45648,0.07308
Resized_6_0056.tif,ilm - isos,6.36503,1.31351,0.65627,0.10311
Resized_6_0057.tif,ilm - isos,6.18834,0.85779,0.35340,0.05711
Resized_6_0058.tif,ilm - isos,6.49264,1.56172,0.85653,0.13192
Resized_6_0059.tif,ilm - isos,6.45767,1.73680,0.82212,0.12731
Resized_6_0060.tif,ilm - isos,6.39448,1.52171,0.71236,0.11140
Resized_6_0061.tif,ilm - isos,6.49202,2.00389,0.89002,0.13709
Resized_6_0062.tif,ilm - isos,6.41104,1.77074,0.75249,0.11737
Resized_6_0064.tif,ilm - isos,6.33482,1.36543,0.60976,0.09625
Resized_6_0067.tif,ilm - isos,44.18113,73.42203,58.01228,1.31306
Resized_6_0068.tif,ilm - isos,6.40322,1.36469,0.71194,0.11119
Resized_6_0069.tif,ilm - isos,6.46012,1.44318,0.80126,0.12403
Resized_6_0070.tif,ilm - isos,6.28727,1.10076,0.52898,0.08414
Resized_6_0071.tif,ilm - isos,6.27362,1.04844,0.50208,0.08003
Resized_6_0072.tif,ilm - isos,127.12362,123.66862,120.15622,0.94519
Resized_6_0073.tif,ilm - isos,6.35031,1.26827,0.63388,0.09982
Resized_6_0074.tif,ilm - isos,150.62086,132.00059,121.56984,0.80712
Resized_6_0076.tif,ilm - isos,6.15414,0.75155,0.29164,0.04739
Resized_6_0077.tif,ilm - isos,6.30184,1.11344,0.54618,0.08667
Resized_6_0078.tif,ilm - isos,8.98896,12.19831,5.26381,0.58559
Resized_6_0079.tif,ilm - isos,6.39141,1.51331,0.70658,0.11055
Resized_6_0080.tif,ilm - isos,6.71549,2.53968,1.21853,0.18145
Resized_6_0081.tif,ilm - isos,6.30291,1.21432,0.55649,0.08829
Resized_6_0082.tif,ilm - isos,6.21350,0.77315,0.39097,0.06292
Resized_6_0083.tif,ilm - isos,6.18788,0.87813,0.35329,0.05709
Resized_6_0084.tif,ilm - isos,6.26610,0.99155,0.48315,0.07711
Resized_6_0085.tif,ilm - isos,6.21595,0.89808,0.40183,0.06464
Resized_6_0086.tif,ilm - isos,6.32914,1.27055,0.59599,0.09417
Resized_6_0087.tif,ilm - isos,79.30552,110.80785,96.56344,1.21761
Resized_6_0088.tif,ilm - isos,6.19202,0.82654,0.35707,0.05767
Resized_6_0090.tif,ilm - isos,6.23451,0.86489,0.42866,0.06876
Resized_6_0092.tif,ilm - isos,43.48528,61.53535,52.82102,1.21469
Resized_6_0093.tif,ilm - isos,27.96503,43.31550,33.60812,1.20179
Resized_6_0094.tif,ilm - isos,6.30859,1.17857,0.56067,0.08887
Resized_6_0095.tif,ilm - isos,6.40491,1.22277,0.70697,0.11038
Resized_6_0098.tif,ilm - isos,6.27791,1.00103,0.50357,0.08021
Resized_6_0100.tif,ilm - isos,6.40245,1.38450,0.71195,0.11120
Resized_6_0101.tif,ilm - isos,16.76350,31.24601,18.44005,1.10001
Resized_6_0104.tif,ilm - isos,6.46181,1.48710,0.80507,0.12459
Resized_6_0105.tif,ilm - isos,6.72638,2.64908,1.24799,0.18554
Resized_6_0107.tif,ilm - isos,6.23804,0.93381,0.43737,0.07011
Resized_6_0108.tif,ilm - isos,6.33681,1.32462,0.60739,0.09585
Resized_6_0109.tif,ilm - isos,6.30552,1.12013,0.55350,0.08778
Resized_6_0110.tif,ilm - isos,6.42653,1.37365,0.74827,0.11643
Resized_6_0111.tif,ilm - isos,6.45736,1.63610,0.80936,0.12534
Resized_6_0112.tif,ilm - isos,6.47914,1.89586,0.85981,0.13270
Resized_6_0113.tif,ilm - isos,6.56994,1.57066,0.94634,0.14404
Resized_6_0114.tif,ilm - isos,6.37607,1.20335,0.66378,0.10411
Resized_6_0115.tif,ilm - isos,6.23804,1.00502,0.44051,0.07062
Resized_6_0116.tif,ilm - isos,7.45966,5.64156,2.43438,0.32634
Resized_6_0117.tif,ilm - isos,6.38788,1.47641,0.70545,0.11044
Resized_6_0119.tif,ilm - isos,6.24110,0.93876,0.43946,0.07041
Resized_6_0120.tif,ilm - isos,6.35660,1.16000,0.63520,0.09993
Resized_6_0121.tif,ilm - isos,6.47301,1.48218,0.82515,0.12748
Resized_6_0122.tif,ilm - isos,6.53497,1.46347,0.89616,0.13713
Resized_6_0124.tif,ilm - isos,6.35583,1.20045,0.63678,0.10019
Resized_6_0125.tif,ilm - isos,6.26871,1.09687,0.49258,0.07858
Resized_6_0126.tif,ilm - isos,6.44233,1.88194,0.79918,0.12405
Resized_6_0127.tif,ilm - isos,11.61472,15.55331,9.24822,0.79625
Resized_6_0128.tif,ilm - isos,6.49693,1.80971,0.87161,0.13416
Resized_6_0130.tif,ilm - isos,6.61043,1.94204,1.05777,0.16001
Resized_6_0131.tif,ilm - isos,6.48344,1.49439,0.82703,0.12756
Resized_6_0132.tif,ilm - isos,6.42883,1.24859,0.74112,0.11528
Resized_6_0133.tif,ilm - isos,6.46196,1.39974,0.79979,0.12377
Resized_6_0134.tif,ilm - isos,6.43926,1.54395,0.78394,0.12174
Resized_6_0136.tif,ilm - isos,6.38405,1.21871,0.67668,0.10600
Resized_6_0138.tif,ilm - isos,6.62270,1.97001,1.06489,0.16079
Resized_6_0139.tif,ilm - isos,6.50936,1.40111,0.86481,0.13286
Resized_6_0140.tif,ilm - isos,59.86074,67.78623,59.31279,0.99085
Resized_6_0142.tif,ilm - isos,6.53252,1.76217,0.93027,0.14241
Resized_6_0145.tif,ilm - isos,6.52515,1.41442,0.88036,0.13492
Resized_6_0146.tif,ilm - isos,6.58221,1.84804,0.99011,0.15042
Resized_6_0148.tif,ilm - isos,6.26933,1.13831,0.49586,0.07909
Resized_6_0149.tif,ilm - isos,35.22270,65.23580,47.10723,1.33741
Resized_6_0151.tif,ilm - isos,6.51902,1.90444,0.91194,0.13989
Resized_6_0152.tif,ilm - isos,89.29233,94.01378,86.34096,0.96695
Resized_6_0153.tif,ilm - isos,6.41595,1.41984,0.72957,0.11371
Resized_6_0154.tif,ilm - isos,14.22331,20.67654,13.59942,0.95614
Resized_6_0156.tif,ilm - isos,7.05031,3.93796,1.73415,0.24597
Resized_6_0157.tif,ilm - isos,6.41840,1.65393,0.74183,0.11558
Resized_6_0158.tif,ilm - isos,6.36687,1.20784,0.64990,0.10208
Resized_6_0159.tif,ilm - isos,14.56641,23.19144,14.43728,0.99114
Resized_6_0160.tif,ilm - isos,6.63359,1.82875,1.06039,0.15985
Resized_6_0161.tif,ilm - isos,6.57577,1.73442,0.98022,0.14906
Resized_6_0163.tif,ilm - isos,174.95521,98.15631,80.04869,0.45754
Resized_6_0164.tif,ilm - isos,6.48206,1.54345,0.83886,0.12941
Resized_6_0165.tif,ilm - isos,6.44049,1.37377,0.76383,0.11860
Resized_6_0167.tif,ilm - isos,6.54294,1.81386,0.95831,0.14647
Resized_6_0169.tif,ilm - isos,6.57239,2.75095,1.01099,0.15382
Resized_6_0171.tif,ilm - isos,97.98221,110.59750,100.25813,1.02323
Resized_6_0172.tif,ilm - isos,49.40997,64.44580,57.55996,1.16495
Resized_6_0174.tif,ilm - isos,6.47101,1.49081,0.81909,0.12658
Resized_6_0176.tif,ilm - isos,41.47515,54.73195,46.32026,1.11682
Resized_6_0177.tif,ilm - isos,6.41840,1.37386,0.73028,0.11378
Resized_6_0178.tif,ilm - isos,6.58252,2.07756,1.01833,0.15470
Resized_6_0180.tif,ilm - isos,6.52638,1.46919,0.88774,0.13602
Resized_6_0181.tif,ilm - isos,6.46074,1.38106,0.79555,0.12314
Resized_6_0182.tif,ilm - isos,12.86380,17.97063,10.74429,0.83523
Resized_6_0183.tif,ilm - isos,8.53804,10.08388,4.16131,0.48739
Resized_6_0189.tif,ilm - isos,6.71365,1.91579,1.15673,0.17229
Resized_6_0190.tif,ilm - isos,6.65951,1.92735,1.10498,0.16593
Resized_6_0191.tif,ilm - isos,6.48543,1.68980,0.85546,0.13190
Resized_6_0192.tif,ilm - isos,6.51227,1.56395,0.87746,0.13474
Resized_6_0196.tif,ilm - isos,6.61304,1.67091,1.01884,0.15407
Resized_6_0198.tif,ilm - isos,6.51227,1.52501,0.88249,0.13551
Resized_6_0201.tif,ilm - isos,6.48374,1.42966,0.83097,0.12816
Resized_6_0202.tif,ilm - isos,6.49847,1.44639,0.84755,0.13042
Resized_6_0203.tif,ilm - isos,6.67730,1.74933,1.09719,0.16432
Resized_6_0204.tif,ilm - isos,6.59387,2.23962,1.02014,0.15471
Resized_6_0205.tif,ilm - isos,6.56380,1.56818,0.94619,0.14415
Resized_6_0207.tif,ilm - isos,6.39939,1.48159,0.71657,0.11197
Resized_6_0208.tif,ilm - isos,6.51902,1.68485,0.90239,0.13842
Resized_6_0210.tif,ilm - isos,174.03067,140.69684,128.84830,0.74038
Resized_6_0212.tif,ilm - isos,6.61288,1.82628,1.03889,0.15710
Resized_6_0213.tif,ilm - isos,6.78650,2.19088,1.32789,0.19567
Resized_6_0214.tif,ilm - isos,6.60798,1.82667,1.03841,0.15714
Resized_6_0215.tif,ilm - isos,9.67178,10.94302,5.75703,0.59524
Resized_6_0216.tif,ilm - isos,6.97669,2.54532,1.56959,0.22498
Resized_6_0218.tif,ilm - isos,152.26273,186.48119,174.20263,1.14409
Resized_6_0219.tif,ilm - isos,6.94371,2.56429,1.53512,0.22108
Resized_6_0222.tif,ilm - isos,6.82914,1.93797,1.30043,0.19042
Resized_6_0223.tif,ilm - isos,98.53957,125.62730,116.20547,1.17928
Resized_6_0224.tif,ilm - isos,40.97009,59.78428,50.30710,1.22790
Resized_6_0226.tif,ilm - isos,6.67239,2.13913,1.15771,0.17351
Resized_6_0227.tif,ilm - isos,242.22055,162.48210,143.65349,0.59307
Resized_6_0229.tif,ilm - isos,163.16227,117.05849,106.58563,0.65325
Resized_6_0231.tif,ilm - isos,6.92761,2.31583,1.49072,0.21518
Resized_6_0232.tif,ilm - isos,7.11166,2.91614,1.77396,0.24944
Resized_6_0234.tif,ilm - isos,128.35920,129.49985,124.69576,0.97146
Resized_6_0235.tif,ilm - isos,26.14724,48.75446,32.20916,1.23184
Resized_6_0237.tif,ilm - isos,6.67607,1.91176,1.15140,0.17247
Resized_6_0238.tif,ilm - isos,6.73313,2.19999,1.23912,0.18403
Resized_6_0241.tif,ilm - isos,8.47991,9.33029,4.00874,0.47273
Resized_6_0242.tif,ilm - isos,6.58083,1.56446,0.97886,0.14874
Resized_6_0244.tif,ilm - isos,6.63436,1.73786,1.06692,0.16082
Resized_6_0246.tif,ilm - isos,11.94893,16.51375,9.23028,0.77248
Resized_6_0247.tif,ilm - isos,6.68021,1.77937,1.11452,0.16684
Resized_6_0248.tif,ilm - isos,168.72868,137.29859,127.43990,0.75529
Resized_6_0249.tif,ilm - isos,6.54540,1.66373,0.93839,0.14337
Resized_6_0250.tif,ilm - isos,18.15353,28.26176,19.11851,1.05316
Resized_6_0251.tif,ilm - isos,6.58405,1.67564,0.99288,0.15080
Resized_6_0253.tif,ilm - isos,6.60429,1.66034,1.01377,0.15350
Resized_6_0254.tif,ilm - isos,6.47301,1.52452,0.83052,0.12830
Resized_6_0257.tif,ilm - isos,6.82684,2.12609,1.35008,0.19776
Resized_6_0260.tif,ilm - isos,6.49018,1.41038,0.84309,0.12990
Resized_6_0261.tif,ilm - isos,164.91810,141.95641,135.66454,0.82262
Resized_6_0262.tif,ilm - isos,6.69264,1.85707,1.14328,0.17083
Resized_6_0266.tif,ilm - isos,6.53497,1.67088,0.92077,0.14090
Resized_6_0267.tif,ilm - isos,204.71702,227.49875,215.84192,1.05434
Resized_6_0268.tif,ilm - isos,15.55706,20.95644,14.03144,0.90193
Resized_6_0269.tif,ilm - isos,6.48221,1.47547,0.83958,0.12952
Resized_6_0270.tif,ilm - isos,6.38021,1.22161,0.66596,0.10438
Resized_6_0271.tif,ilm - isos,47.26273,69.68507,56.34542,1.19217
Resized_6_0272.tif,ilm - isos,6.50031,1.47776,0.86710,0.13339
Resized_6_0273.tif,ilm - isos,6.46748,1.52552,0.81494,0.12601
Resized_6_0274.tif,ilm - isos,6.71196,1.94222,1.17496,0.17505
Resized_6_0275.tif,ilm - isos,6.57178,1.57360,0.95852,0.14585
Resized_6_0278.tif,ilm - isos,6.43865,1.68975,0.77760,0.12077
Resized_6_0280.tif,ilm - isos,6.80307,1.92676,1.28811,0.18934
Resized_6_0281.tif,ilm - isos,6.68528,1.78591,1.13239,0.16939
Resized_6_0282.tif,ilm - isos,6.50337,1.55967,0.87967,0.13526
Resized_6_0283.tif,ilm - isos,6.44709,1.35175,0.77637,0.12042
Resized_6_0284.tif,ilm - isos,6.36933,1.10269,0.64371,0.10106
Resized_6_0285.tif,ilm - isos,6.38129,1.34346,0.68288,0.10701
Resized_6_0287.tif,ilm - isos,6.34479,1.20138,0.61903,0.09756
Resized_6_0288.tif,ilm - isos,30.92715,56.48466,40.12047,1.29726
Resized_6_0289.tif,ilm - isos,6.43558,1.31571,0.75666,0.11757
Resized_6_0290.tif,ilm - isos,6.39479,1.35039,0.70880,0.11084
Resized_6_0291.tif,ilm - isos,6.64555,1.66176,1.05922,0.15939
Resized_6_0292.tif,ilm - isos,6.36794,1.29499,0.65790,0.10331
Resized_6_0293.tif,ilm - isos,6.51718,1.57631,0.88840,0.13632
Resized_6_0294.tif,ilm - isos,7.25706,3.95726,2.06681,0.28480
Resized_6_0295.tif,ilm - isos,6.48528,1.59154,0.85266,0.13148
Resized_6_0297.tif,ilm - isos,8.08328,8.39656,3.53398,0.43720
Resized_6_0298.tif,ilm - isos,15.68666,27.99162,15.94830,1.01668
Resized_6_0299.tif,ilm - isos,6.75874,2.22839,1.28172,0.18964
Resized_6_0300.tif,ilm - isos,19.46672,46.73825,23.28353,1.19607
Resized_6_0301.tif,ilm - isos,65.86994,72.05139,67.93089,1.03129
Resized_6_0302.tif,ilm - isos,6.44049,1.38378,0.76424,0.11866
Resized_6_0303.tif,ilm - isos,6.41534,1.40634,0.73716,0.11491
Resized_6_0304.tif,ilm - isos,6.61902,1.74479,1.03201,0.15592
Resized_6_0305.tif,ilm - isos,6.43558,1.36963,0.76494,0.11886
Resized_6_0306.tif,ilm - isos,6.49939,1.59863,0.85861,0.13211
Resized_6_0307.tif,ilm - isos,6.56718,1.75631,0.98021,0.14926
Resized_6_0309.tif,ilm - isos,6.42638,1.41750,0.74983,0.11668
Resized_6_0310.tif,ilm - isos,6.64540,1.71796,1.07025,0.16105
Resized_6_0311.tif,ilm - isos,75.53972,98.92974,86.14215,1.14036
Resized_6_0312.tif,ilm - isos,6.47485,1.43606,0.82632,0.12762
Resized_6_0313.tif,ilm - isos,6.31810,1.21075,0.57707,0.09134
Resized_6_0314.tif,ilm - isos,6.40368,1.49394,0.72539,0.11328
Resized_6_0315.tif,ilm - isos,6.44156,1.39564,0.77341,0.12007
Resized_6_0316.tif,ilm - isos,47.28298,72.66430,61.09282,1.29207
Resized_11_0000.tif,ilm - isos,7.26820,2.82295,1.93369,0.26605
Resized_11_0001.tif,ilm - isos,7.19934,2.48246,1.72644,0.23981
Resized_11_0002.tif,ilm - isos,7.39049,5.10920,2.24875,0.30428
Resized_11_0003.tif,ilm - isos,7.40197,3.15232,2.04109,0.27575
Resized_11_0004.tif,ilm - isos,7.22393,2.91319,1.89290,0.26203
Resized_11_0005.tif,ilm - isos,7.96770,5.36857,2.93237,0.36803
Resized_11_0006.tif,ilm - isos,7.78639,3.82364,2.56668,0.32964
Resized_11_0007.tif,ilm - isos,7.36721,3.08026,2.00806,0.27257
Resized_11_0008.tif,ilm - isos,29.08656,47.47285,35.34646,1.21522
Resized_11_0009.tif,ilm - isos,7.71148,4.44231,2.51108,0.32563
Resized_11_0010.tif,ilm - isos,7.53607,4.25998,2.37725,0.31545
Resized_11_0011.tif,ilm - isos,7.40459,2.89261,2.01418,0.27202
Resized_11_0012.tif,ilm - isos,7.35279,3.33181,2.07097,0.28166
Resized_11_0013.tif,ilm - isos,7.63836,3.18342,2.27227,0.29748
Resized_11_0014.tif,ilm - isos,7.20852,3.13328,1.81666,0.25202
Resized_11_0015.tif,ilm - isos,7.38311,3.07702,2.02543,0.27433
Resized_11_0016.tif,ilm - isos,7.17967,2.46860,1.73665,0.24188
Resized_11_0017.tif,ilm - isos,13.22213,19.94771,10.62790,0.80380
Resized_11_0018.tif,ilm - isos,69.83410,85.35089,71.52710,1.02424
Resized_11_0019.tif,ilm - isos,7.59918,3.98297,2.27763,0.29972
Resized_11_0020.tif,ilm - isos,7.42016,3.16782,2.07152,0.27917
Resized_11_0021.tif,ilm - isos,7.37557,2.79825,1.99671,0.27072
Resized_11_0022.tif,ilm - isos,7.30164,2.66163,1.90011,0.26023
Resized_11_0023.tif,ilm - isos,7.22721,3.19983,1.90095,0.26303
Resized_11_0024.tif,ilm - isos,7.06672,2.24868,1.58765,0.22467
Resized_11_0025.tif,ilm - isos,10.50754,11.38636,6.51855,0.62037
Resized_11_0026.tif,ilm - isos,7.24066,2.83759,1.83488,0.25341
